"id","zona","piso","estrato","preciom","areaconst","parqueaderos","banios","habitaciones","tipo","barrio","longitud","latitud"
2362,"Zona Oriente",NA,3,335,250,1,3,7,"Casa","la independencia",-76.52,3.415
3343,"Zona Sur",NA,3,260,194,NA,3,6,"Casa","la independencia",-76.526,3.417
2860,"Zona Sur","01",3,190,150,1,2,3,"Casa","la libertad",-76.52238,3.42341
3195,"Zona Sur","02",3,380,259,NA,4,9,"Casa","la libertad",-76.52444,3.42474
8219,"Zona Sur",NA,3,87,47,NA,1,3,"Apartamento","la luisa",-76.55849,3.37814
2266,"Zona Norte","01",4,430,225,2,3,4,"Casa","la merced",-76.51949,3.47946
3586,"Zona Norte","01",4,330,240,1,2,3,"Casa","la merced",-76.5272,3.48433
937,"Zona Norte","02",4,350,280,2,3,4,"Casa","la merced",-76.50603,3.46643
952,"Zona Norte","02",4,330,275,2,3,5,"Casa","la merced",-76.50647,3.47516
1020,"Zona Norte","02",4,230,250,2,3,5,"Casa","la merced",-76.50799,3.47424
1108,"Zona Norte","02",4,330,260,1,3,4,"Casa","la merced",-76.5106,3.48108
1110,"Zona Norte","02",4,540,280,7,3,6,"Casa","la merced",-76.51064,3.48042
1161,"Zona Norte","02",4,330,258,2,3,3,"Casa","la merced",-76.51214,3.47881
1164,"Zona Norte","02",4,365,198,2,3,5,"Casa","la merced",-76.51218,3.48181
1175,"Zona Norte","02",4,370,216,2,2,0,"Casa","la merced",-76.51273,3.48214
1220,"Zona Norte","02",4,253,140,2,3,4,"Casa","la merced",-76.51376,3.48104
1222,"Zona Norte","02",4,360,216,2,2,4,"Casa","la merced",-76.5139,3.48386
802,"Zona Norte","03",4,470,128,4,8,10,"Casa","la merced",-76.50319,3.46734
2458,"Zona Norte","03",5,505,360,1,5,5,"Casa","la merced",-76.52041,3.46882
766,"Zona Norte",NA,5,321,249,1,5,5,"Casa","la merced",-76.50291,3.46757
981,"Zona Norte",NA,4,310,100,2,4,5,"Casa","la merced",-76.507,3.473
1055,"Zona Norte",NA,4,280,147,1,3,4,"Casa","la merced",-76.5088,3.48699
1107,"Zona Norte",NA,4,330,140,1,3,4,"Casa","la merced",-76.51057,3.48113
1144,"Zona Norte",NA,4,320,200,2,4,4,"Casa","la merced",-76.51156,3.48029
1163,"Zona Norte",NA,5,350,216,2,2,4,"Casa","la merced",-76.51218,3.48181
1227,"Zona Norte",NA,4,360,360,NA,3,6,"Casa","la merced",-76.514,3.479
1326,"Zona Norte",NA,4,320,140,2,5,7,"Casa","la merced",-76.51511,3.47845
3043,"Zona Norte",NA,5,330,275,2,3,5,"Casa","la merced",-76.5235,3.48329
5258,"Zona Norte",NA,4,370,192,2,3,4,"Casa","la merced",-76.53537,3.44992
5356,"Zona Centro",NA,4,310,120,1,2,2,"Apartamento","la merced",-76.536,3.452
5357,"Zona Centro",NA,4,400,155,1,3,5,"Apartamento","la merced",-76.536,3.452
1850,"Zona Centro",NA,3,380,169,1,4,4,"Casa","la morada",-76.518,3.462
265,"Zona Oriente","01",3,130,62,NA,1,3,"Apartamento","la nueva base",-76.49105,3.44739
266,"Zona Oriente","01",3,100,75,NA,1,3,"Apartamento","la nueva base",-76.49105,3.44739
250,"Zona Oriente","02",3,260,156,NA,2,5,"Casa","la nueva base",-76.49071,3.44883
261,"Zona Oriente","03",3,310,252,NA,3,9,"Casa","la nueva base",-76.491,3.446
5038,"Zona Oriente","03",3,235,90,1,3,7,"Casa","la nueva base",-76.53464,3.44987
277,"Zona Oriente","05",3,87,55,NA,1,3,"Apartamento","la nueva base",-76.49171,3.44655
260,"Zona Oriente",NA,3,260,170,1,3,6,"Casa","la nueva base",-76.491,3.447
4492,"Zona Oriente",NA,3,290,240,NA,3,7,"Casa","la nueva base",-76.53198,3.45165
6193,"Zona Sur","02",5,500,448,1,5,9,"Casa","la playa",-76.54121,3.3755
3865,"Zona Sur",NA,4,1500,597,1,5,7,"Casa","la portada al",-76.529,3.413
1089,"Zona Oriente","03",3,210,240,1,3,8,"Casa","la primavera",-76.51,3.424
4873,"Zona Sur","02",5,720,400,4,3,3,"Casa","la reforma",-76.53353,3.40459
122,"Zona Norte","01",3,150,93,NA,1,4,"Casa","la rivera",-76.48459,3.47624
132,"Zona Norte","02",3,230,82,NA,6,6,"Casa","la rivera",-76.4857,3.47264
138,"Zona Norte","02",3,180,140,1,3,5,"Casa","la rivera",-76.48628,3.47195
171,"Zona Norte","02",3,175,250,NA,2,5,"Casa","la rivera",-76.48753,3.47195
206,"Zona Norte","02",3,219,183,NA,2,5,"Casa","la rivera",-76.489,3.475
133,"Zona Norte","03",3,275,85,1,3,9,"Casa","la rivera",-76.4857,3.47324
540,"Zona Norte","03",3,85,60,NA,1,3,"Apartamento","la rivera",-76.49847,3.47479
130,"Zona Norte",NA,3,180,140,2,2,3,"Casa","la rivera",-76.4855,3.45862
225,"Zona Norte",NA,3,80,48,1,1,3,"Apartamento","la rivera",-76.48969,3.47609
245,"Zona Norte",NA,3,190,90,NA,4,6,"Casa","la rivera",-76.49036,3.47367
312,"Zona Norte",NA,3,250,72,NA,1,3,"Casa","la rivera",-76.49275,3.47379
178,"Zona Oriente",NA,3,220,100,1,1,3,"Casa","la rivera i",-76.488,3.473
179,"Zona Norte",NA,3,185,160,NA,2,5,"Casa","la rivera i",-76.488,3.472
204,"Zona Norte",NA,3,220,90,NA,2,2,"Casa","la rivera ii",-76.489,3.475
205,"Zona Norte",NA,3,235,160,1,1,3,"Casa","la rivera ii",-76.489,3.473
8265,"Zona Sur",NA,6,1390,350,4,7,3,"Casa","la riverita",-76.561,3.455
231,"Zona Norte",NA,3,180,138,1,2,5,"Casa","la riviera",-76.49,3.474
3755,"Zona Sur","01",3,155,90,1,2,3,"Casa","la selva",-76.52818,3.40819
3831,"Zona Sur","01",4,185,68,1,2,3,"Apartamento","la selva",-76.52894,3.41054
4219,"Zona Sur","01",4,170,70,1,2,3,"Apartamento","la selva",-76.53015,3.40842
736,"Zona Sur","02",3,170,64,NA,2,3,"Apartamento","la selva",-76.502,3.445
3667,"Zona Sur","02",4,245,100,1,3,2,"Casa","la selva",-76.52787,3.40856
7589,"Zona Sur","02",3,325,144,2,3,5,"Casa","la selva",-76.55078,3.42081
3756,"Zona Sur","03",3,360,110,NA,5,7,"Casa","la selva",-76.52818,3.41164
4012,"Zona Sur","03",3,120,70,1,1,3,"Apartamento","la selva",-76.52911,3.41149
4063,"Zona Sur","03",3,180,61,1,3,3,"Apartamento","la selva",-76.52956,3.40813
4234,"Zona Sur","04",3,138,70,1,2,3,"Apartamento","la selva",-76.53024,3.41843
4416,"Zona Sur",NA,3,108,52,1,2,2,"Apartamento","la selva",-76.53133,3.4034
350,"Zona Norte",NA,3,330,150,3,3,4,"Casa","la villa del",-76.494,3.466
3386,"Zona Norte","02",5,250,70,1,2,3,"Apartamento","laflora",-76.526,3.434
328,"Zona Norte",NA,3,110,60,NA,2,3,"Apartamento","lares de comfenalco",-76.493,3.496
1404,"Zona Sur","01",3,240,160,1,2,3,"Casa","las acacias",-76.51595,3.43482
2280,"Zona Sur","01",3,270,161,NA,2,4,"Casa","las acacias",-76.51959,3.44625
2457,"Zona Sur","01",3,147,71,1,2,3,"Apartamento","las acacias",-76.5204,3.43322
2846,"Zona Sur","01",3,250,207,NA,1,4,"Casa","las acacias",-76.52231,3.43582
3197,"Zona Sur","01",3,240,160,1,2,3,"Casa","las acacias",-76.5245,3.4325
2801,"Zona Sur","02",3,330,336,1,3,7,"Casa","las acacias",-76.52201,3.43219
2361,"Zona Sur","03",3,360,213,2,5,5,"Casa","las acacias",-76.52,3.435
2817,"Zona Sur","03",3,220,48,NA,2,2,"Casa","las acacias",-76.52213,3.43391
3192,"Zona Sur","03",3,390,320,2,4,7,"Casa","las acacias",-76.52441,3.43169
1066,"Zona Norte",NA,3,400,350,3,4,7,"Casa","las acacias",-76.509,3.438
2468,"Zona Sur",NA,3,330,300,2,5,5,"Casa","las acacias",-76.52049,3.43212
2895,"Zona Sur",NA,3,275,150,2,2,4,"Casa","las acacias",-76.52267,3.43291
1024,"Zona Norte","03",3,350,150,1,2,5,"Casa","las am√©ricas",-76.508,3.447
962,"Zona Oriente",NA,3,225,170,2,4,8,"Casa","las am√©ricas",-76.50671,3.44953
2190,"Zona Norte",NA,5,400,120,NA,2,4,"Apartamento","las am√©ricas",-76.519,3.476
3722,"Zona Sur","03",4,220,84,1,2,3,"Apartamento","las camelias",-76.528,3.404
149,"Zona Oriente","01",3,165,90,1,2,3,"Casa","las ceibas",-76.4866,3.45499
177,"Zona Oriente","01",3,355,160,3,4,4,"Casa","las ceibas",-76.48792,3.45616
189,"Zona Oriente","03",3,99,60,NA,1,3,"Apartamento","las ceibas",-76.48813,3.45589
195,"Zona Oriente","03",3,500,474.63,NA,8,9,"Casa","las ceibas",-76.48857,3.45659
208,"Zona Oriente","03",3,310,252,NA,8,8,"Casa","las ceibas",-76.489,3.46
234,"Zona Oriente","03",3,220,150,NA,5,8,"Casa","las ceibas",-76.49,3.454
186,"Zona Norte","04",3,88,60,1,1,3,"Apartamento","las ceibas",-76.488,3.453
190,"Zona Oriente","04",3,360,420,1,6,9,"Casa","las ceibas",-76.48822,3.45936
542,"Zona Oriente","04",3,430,350,1,9,9,"Casa","las ceibas",-76.49856,3.43527
142,"Zona Oriente","05",3,113,63,1,2,3,"Apartamento","las ceibas",-76.48641,3.45411
143,"Zona Oriente","05",3,113,63,1,2,3,"Apartamento","las ceibas",-76.48641,3.4541
496,"Zona Oriente","05",3,108,63,1,2,3,"Apartamento","las ceibas",-76.49747,3.44892
5296,"Zona Oriente","05",5,105,60,1,1,3,"Apartamento","las ceibas",-76.53562,3.44798
158,"Zona Oriente",NA,3,200,130,1,2,4,"Casa","las ceibas",-76.487,3.453
168,"Zona Oriente",NA,3,125,108,2,2,4,"Casa","las ceibas",-76.4874,3.45381
182,"Zona Norte",NA,3,310,95,NA,4,5,"Casa","las ceibas",-76.488,3.455
194,"Zona Oriente",NA,3,260,90,NA,2,6,"Casa","las ceibas",-76.48856,3.45496
201,"Zona Oriente",NA,3,105,62,1,1,3,"Apartamento","las ceibas",-76.48899,3.45279
207,"Zona Oriente",NA,3,320,250,5,4,4,"Casa","las ceibas",-76.489,3.455
226,"Zona Oriente",NA,3,310,250,1,2,3,"Casa","las ceibas",-76.48974,3.45531
1236,"Zona Norte",NA,3,95,55,1,1,3,"Apartamento","las ceibas",-76.514,3.454
3874,"Zona Oriente",NA,3,180,220,NA,5,8,"Casa","las ceibas",-76.529,3.413
3875,"Zona Norte",NA,3,265,140,NA,4,8,"Casa","las ceibas",-76.529,3.413
1023,"Zona Norte","02",3,580,300,NA,2,4,"Casa","las delicias",-76.508,3.46
1041,"Zona Norte","02",3,515,240,NA,2,4,"Casa","las delicias",-76.50821,3.46043
971,"Zona Norte",NA,3,95,58,NA,2,3,"Apartamento","las delicias",-76.50684,3.46305
985,"Zona Norte",NA,3,120,80,1,2,3,"Apartamento","las delicias",-76.507,3.46
3873,"Zona Norte",NA,3,230,198,NA,3,4,"Casa","las delicias",-76.529,3.413
3754,"Zona Sur","01",3,150,80,NA,2,3,"Apartamento","las granjas",-76.52817,3.40847
3538,"Zona Sur","02",3,145,59,NA,2,3,"Apartamento","las granjas",-76.527,3.408
3015,"Zona Sur","03",3,285,170,1,5,9,"Casa","las granjas",-76.52332,3.43519
3502,"Zona Sur","03",3,243,160,NA,3,6,"Casa","las granjas",-76.52686,3.40933
3505,"Zona Sur","03",3,135,70,1,1,3,"Apartamento","las granjas",-76.52694,3.40966
3475,"Zona Sur","05",4,140,64,1,2,3,"Apartamento","las granjas",-76.52659,3.40876
4106,"Zona Sur","05",3,145,65,1,2,3,"Apartamento","las granjas",-76.52983,3.40757
1084,"Zona Sur","08",4,141,65.01,NA,2,2,"Apartamento","las granjas",-76.50966,3.39404
3320,"Zona Sur",NA,3,150,90,NA,2,3,"Apartamento","las granjas",-76.52598,3.40835
3517,"Zona Norte",NA,3,310,340,NA,3,8,"Casa","las granjas",-76.527,3.401
5143,"Zona Sur",NA,5,410,180,NA,4,5,"Casa","las quintas de",-76.535,3.39
6333,"Zona Sur","03",5,600,229,2,5,4,"Casa","las vegas",-76.542,3.38
3956,"Zona Sur","10",5,155,60,1,2,3,"Apartamento","las vegas de",-76.529,3.413
353,"Zona Sur","01",3,245,280,NA,2,5,"Casa","libertadores",-76.494,3.466
5724,"Zona Oeste","01",3,280,180,NA,2,3,"Casa","libertadores",-76.538,3.442
3233,"Zona Sur","02",3,275,318,2,4,7,"Casa","libertadores",-76.525,3.441
507,"Zona Norte",NA,3,135,59,1,2,3,"Apartamento","los alamos",-76.4978,3.48738
298,"Zona Norte","05",3,78,49,NA,1,3,"Apartamento","los alcázares",-76.492,3.488
159,"Zona Norte",NA,3,80,44,NA,1,3,"Apartamento","los alcázares",-76.487,3.477
299,"Zona Norte",NA,3,70,46,NA,1,3,"Apartamento","los alcázares",-76.492,3.488
1465,"Zona Norte",NA,3,73,60,NA,1,3,"Apartamento","los alcázares",-76.516,3.463
3384,"Zona Norte",NA,3,70,46,1,1,3,"Apartamento","los alcázares",-76.526,3.404
285,"Zona Norte","01",3,96,45,NA,1,3,"Apartamento","los alcazares",-76.49178,3.48867
338,"Zona Norte","01",3,119,58,1,2,3,"Apartamento","los alcazares",-76.49326,3.48695
291,"Zona Norte","03",3,115,57,1,2,3,"Apartamento","los alcazares",-76.49197,3.48571
311,"Zona Norte","03",3,122,58,1,2,3,"Apartamento","los alcazares",-76.49266,3.48552
217,"Zona Norte","04",3,120,70,1,2,3,"Apartamento","los alcazares",-76.48932,3.47942
272,"Zona Norte","04",3,80,60,NA,1,3,"Apartamento","los alcazares",-76.49136,3.48549
305,"Zona Norte","04",3,92,58,NA,1,3,"Apartamento","los alcazares",-76.49239,3.48746
310,"Zona Norte","04",3,105,59,1,2,3,"Apartamento","los alcazares",-76.49266,3.48552
327,"Zona Norte","04",3,105,59,NA,2,3,"Apartamento","los alcazares",-76.493,3.48547
287,"Zona Norte","05",3,75,60,NA,1,3,"Apartamento","los alcazares",-76.49182,3.48713
5081,"Zona Norte","05",3,69,50,NA,2,3,"Apartamento","los alcazares",-76.53464,3.44987
161,"Zona Norte",NA,3,80,54,1,1,3,"Apartamento","los alcazares",-76.48705,3.47591
276,"Zona Norte",NA,3,70,60,NA,1,3,"Apartamento","los alcazares",-76.49159,3.48695
279,"Zona Norte",NA,3,76,49,1,1,3,"Apartamento","los alcazares",-76.49173,3.48801
302,"Zona Norte",NA,3,78,44,1,1,3,"Apartamento","los alcazares",-76.49205,3.489
1109,"Zona Norte",NA,3,110,48,NA,1,2,"Apartamento","los alcazares",-76.51061,3.47072
3951,"Zona Norte",NA,3,70,45,1,1,3,"Apartamento","los alcazares",-76.529,3.413
306,"Zona Norte","01",3,127,60,NA,2,3,"Apartamento","los andes",-76.49257,3.47067
347,"Zona Norte","01",3,215,120,NA,2,4,"Casa","los andes",-76.49385,3.46896
416,"Zona Norte","01",4,185,58,1,2,3,"Apartamento","los andes",-76.49532,3.46861
466,"Zona Norte","01",3,200,132,1,3,3,"Casa","los andes",-76.49669,3.46939
598,"Zona Norte","01",3,130,54,NA,2,3,"Apartamento","los andes",-76.49938,3.47069
868,"Zona Norte","01",3,135,60,1,2,3,"Apartamento","los andes",-76.50409,3.47855
7432,"Zona Norte","01",4,260,280,2,4,6,"Casa","los andes",-76.54973,3.42484
511,"Zona Norte","02",3,168,90,NA,2,4,"Casa","los andes",-76.49784,3.46898
713,"Zona Norte","03",3,520,340,3,6,9,"Casa","los andes",-76.50166,3.46861
423,"Zona Norte","04",3,155,70,1,2,3,"Apartamento","los andes",-76.49548,3.46647
480,"Zona Norte","04",3,430,228,NA,5,7,"Casa","los andes",-76.497,3.469
594,"Zona Norte","04",3,128,60,1,2,3,"Apartamento","los andes",-76.49926,3.4729
1195,"Zona Norte","04",3,132,50,NA,2,3,"Apartamento","los andes",-76.513,3.464
438,"Zona Norte","05",3,105,58,2,2,3,"Apartamento","los andes",-76.49583,3.46921
373,"Zona Norte",NA,3,250,120,1,3,5,"Casa","los andes",-76.49451,3.46812
375,"Zona Norte",NA,3,280,240,2,4,6,"Casa","los andes",-76.49454,3.47417
479,"Zona Norte",NA,3,450,228,NA,5,7,"Casa","los andes",-76.497,3.469
515,"Zona Norte",NA,4,280,180,NA,3,4,"Casa","los andes",-76.49796,3.46882
541,"Zona Norte",NA,4,160,135,NA,3,4,"Casa","los andes",-76.49849,3.47198
4578,"Zona Norte",NA,3,310,300,NA,5,8,"Casa","los andes",-76.532,3.452
6209,"Zona Norte",NA,3,230,170,1,2,3,"Casa","los andes",-76.54137,3.45052
5722,"Zona Sur","01",4,480,220,2,4,4,"Casa","los cámbulos",-76.538,3.418
6109,"Zona Norte","05",4,160,56,NA,1,2,"Apartamento","los cámbulos",-76.54081,3.41891
6018,"Zona Sur","06",5,250,91,2,2,2,"Apartamento","los cámbulos",-76.54,3.421
6166,"Zona Sur","06",5,340,131,1,3,3,"Apartamento","los cámbulos",-76.541,3.422
4812,"Zona Sur",NA,4,230,110,1,3,4,"Apartamento","los cámbulos",-76.533,3.417
5721,"Zona Sur",NA,4,410,355,2,5,8,"Casa","los cámbulos",-76.538,3.421
5922,"Zona Sur","01",4,800,375,2,3,5,"Casa","los cambulos",-76.53948,3.41977
6064,"Zona Sur","01",4,320,79,2,3,3,"Apartamento","los cambulos",-76.5403,3.42072
6097,"Zona Sur","01",4,300,90,2,3,3,"Apartamento","los cambulos",-76.54067,3.42059
5433,"Zona Sur","02",4,225,110,1,3,3,"Apartamento","los cambulos",-76.5366,3.41867
5915,"Zona Sur","02",4,215,85,1,2,4,"Apartamento","los cambulos",-76.53939,3.41916
5917,"Zona Sur","02",5,240,110,1,3,3,"Apartamento","los cambulos",-76.53942,3.41672
5939,"Zona Sur","02",4,186,133,NA,2,3,"Apartamento","los cambulos",-76.53964,3.42017
6060,"Zona Sur","02",4,250,110,1,3,4,"Apartamento","los cambulos",-76.54028,3.41877
5778,"Zona Sur","03",4,530,200,1,7,10,"Casa","los cambulos",-76.53818,3.4205
5794,"Zona Sur","03",5,480,400,1,5,10,"Casa","los cambulos",-76.53832,3.42035
6032,"Zona Sur","03",5,250,100,1,2,3,"Apartamento","los cambulos",-76.54006,3.41966
6281,"Zona Sur","03",4,500,430,1,6,7,"Casa","los cambulos",-76.54179,3.41417
6036,"Zona Sur","04",4,195,88,1,2,3,"Apartamento","los cambulos",-76.5401,3.42128
6067,"Zona Sur","04",4,250,90,2,2,3,"Apartamento","los cambulos",-76.54033,3.42111
6079,"Zona Sur","04",4,250,79,2,2,3,"Apartamento","los cambulos",-76.54041,3.42055
5914,"Zona Sur","05",4,240,106,2,3,3,"Apartamento","los cambulos",-76.53939,3.41916
5974,"Zona Sur","05",4,185,84,1,2,3,"Apartamento","los cambulos",-76.53996,3.41591
5903,"Zona Sur","06",4,380,229,2,3,3,"Apartamento","los cambulos",-76.53926,3.41747
5923,"Zona Sur","06",5,245,92,2,2,3,"Apartamento","los cambulos",-76.53948,3.41977
5936,"Zona Sur","06",5,340,131,1,3,4,"Apartamento","los cambulos",-76.53959,3.42477
5929,"Zona Sur","09",4,380,115,2,2,4,"Apartamento","los cambulos",-76.53952,3.41759
708,"Zona Sur",NA,5,340,140,1,3,4,"Apartamento","los cambulos",-76.50133,3.43973
4894,"Zona Sur",NA,5,250,90,2,2,3,"Apartamento","los cambulos",-76.53366,3.41903
5723,"Zona Sur",NA,4,530,500,1,8,10,"Casa","los cambulos",-76.538,3.42
5812,"Zona Sur",NA,4,630,200,2,10,10,"Casa","los cambulos",-76.5385,3.42013
6147,"Zona Oeste","01",5,1000,500,5,5,5,"Casa","los cristales",-76.541,3.434
7085,"Zona Oeste","01",5,280,90,1,3,2,"Apartamento","los cristales",-76.54717,3.45084
7106,"Zona Oeste","01",6,1385,277,2,4,3,"Apartamento","los cristales",-76.5475,3.43841
7292,"Zona Oeste","01",5,360,125,1,2,2,"Apartamento","los cristales",-76.54871,3.43772
7405,"Zona Oeste","01",6,310,85,1,2,3,"Apartamento","los cristales",-76.54939,3.4352
7412,"Zona Oeste","01",6,330,85,2,2,2,"Apartamento","los cristales",-76.54945,3.43486
7416,"Zona Oeste","01",6,390,107,2,2,3,"Apartamento","los cristales",-76.54949,3.44148
7459,"Zona Oeste","01",5,440,125,2,4,3,"Apartamento","los cristales",-76.54973,3.43332
7749,"Zona Oeste","01",6,440,112,2,4,4,"Apartamento","los cristales",-76.55184,3.4325
7799,"Zona Oeste","01",6,710,136,2,5,3,"Apartamento","los cristales",-76.552,3.431
7823,"Zona Oeste","01",6,590,141,2,4,4,"Apartamento","los cristales",-76.55209,3.43142
7865,"Zona Oeste","01",5,310,85,2,2,2,"Apartamento","los cristales",-76.55257,3.43246
8069,"Zona Oeste","01",6,370,103,2,2,3,"Apartamento","los cristales",-76.55471,3.43028
4331,"Zona Oeste","02",6,530,123,2,4,3,"Apartamento","los cristales",-76.53098,3.43489
4672,"Zona Oeste","02",6,725,420,2,5,4,"Casa","los cristales",-76.53212,3.46936
6958,"Zona Oeste","02",6,535,123,2,4,3,"Apartamento","los cristales",-76.54613,3.44812
7015,"Zona Oeste","02",5,245,66,1,1,1,"Apartamento","los cristales",-76.54684,3.44474
7016,"Zona Oeste","02",6,500,120,2,3,2,"Apartamento","los cristales",-76.54684,3.44474
7018,"Zona Oeste","02",5,450,170,2,4,4,"Apartamento","los cristales",-76.54684,3.44474
7132,"Zona Oeste","02",5,310,80,1,0,1,"Apartamento","los cristales",-76.54776,3.43777
7133,"Zona Oeste","02",6,792,144,2,3,3,"Apartamento","los cristales",-76.54776,3.43884
7252,"Zona Oeste","02",5,450,117,2,2,3,"Apartamento","los cristales",-76.5484,3.42969
7295,"Zona Oeste","02",5,420,95,2,2,3,"Apartamento","los cristales",-76.54871,3.43772
7308,"Zona Oeste","02",6,1600,450,6,4,3,"Casa","los cristales",-76.54878,3.43769
7326,"Zona Oeste","02",6,1440,277,3,5,4,"Apartamento","los cristales",-76.54889,3.43801
7460,"Zona Oeste","02",5,430,125,1,3,3,"Apartamento","los cristales",-76.54973,3.42484
7541,"Zona Oeste","02",6,390,178,2,4,4,"Apartamento","los cristales",-76.55007,3.43897
7833,"Zona Oeste","02",5,400,117,1,3,3,"Apartamento","los cristales",-76.55229,3.42961
7879,"Zona Oeste","02",5,700,230,2,5,4,"Apartamento","los cristales",-76.55282,3.43649
7929,"Zona Oeste","02",6,510,126,2,3,3,"Apartamento","los cristales",-76.553,3.43091
8070,"Zona Oeste","02",5,520,126,2,3,3,"Apartamento","los cristales",-76.55473,3.45992
1049,"Zona Oeste","03",6,335,84,2,2,2,"Apartamento","los cristales",-76.50849,3.42043
4381,"Zona Oeste","03",6,335,85,2,2,3,"Apartamento","los cristales",-76.53102,3.42192
4858,"Zona Oeste","03",6,385,103,2,2,3,"Apartamento","los cristales",-76.5334,3.42287
4893,"Zona Oeste","03",6,887,184,2,5,4,"Apartamento","los cristales",-76.53365,3.42334
5078,"Zona Oeste","03",6,450,125,2,4,4,"Apartamento","los cristales",-76.53464,3.44987
5080,"Zona Oeste","03",5,430,115,2,3,3,"Apartamento","los cristales",-76.53464,3.44987
7019,"Zona Oeste","03",6,1300,222,3,5,4,"Apartamento","los cristales",-76.54684,3.44474
7126,"Zona Oeste","03",6,1133,450,4,5,4,"Casa","los cristales",-76.5477,3.43633
7131,"Zona Oeste","03",4,210,144,2,3,4,"Apartamento","los cristales",-76.54776,3.43906
7135,"Zona Oeste","03",6,890,198,2,4,3,"Apartamento","los cristales",-76.54778,3.43751
7144,"Zona Oeste","03",6,850,297.7,NA,6,5,"Casa","los cristales",-76.54796,3.43804
7263,"Zona Oeste","03",6,750,144,2,4,3,"Apartamento","los cristales",-76.54848,3.43777
7278,"Zona Oeste","03",5,500,225,NA,6,6,"Casa","los cristales",-76.54861,3.43769
7285,"Zona Oeste","03",5,350,85,2,3,3,"Apartamento","los cristales",-76.5487,3.4358
7291,"Zona Oeste","03",6,350,85,2,2,3,"Apartamento","los cristales",-76.54871,3.43772
7350,"Zona Oeste","03",5,480,180,2,4,3,"Apartamento","los cristales",-76.549,3.442
7383,"Zona Oeste","03",6,430,115,2,2,3,"Apartamento","los cristales",-76.54909,3.42959
7389,"Zona Oeste","03",6,680,230,2,4,3,"Apartamento","los cristales",-76.5491,3.43444
7461,"Zona Oeste","03",4,430,140,2,3,3,"Apartamento","los cristales",-76.54973,3.42484
7469,"Zona Oeste","03",6,950,460,2,5,6,"Casa","los cristales",-76.54978,3.43554
7478,"Zona Oeste","03",5,390,117,1,4,3,"Apartamento","los cristales",-76.54985,3.44226
7495,"Zona Oeste","03",5,340,70,1,1,1,"Apartamento","los cristales",-76.54999,3.4322
7817,"Zona Oeste","03",6,385,102,2,2,3,"Apartamento","los cristales",-76.55202,3.43403
7842,"Zona Oeste","03",6,730,160,2,5,3,"Apartamento","los cristales",-76.55239,3.43075
7883,"Zona Oeste","03",6,380,103,2,2,3,"Apartamento","los cristales",-76.55289,3.42933
7884,"Zona Oeste","03",5,380,108,NA,0,0,"Apartamento","los cristales",-76.55289,3.42933
7928,"Zona Oeste","03",6,520,123,2,5,3,"Apartamento","los cristales",-76.553,3.43091
7994,"Zona Oeste","03",6,340,85,2,2,2,"Apartamento","los cristales",-76.55385,3.43237
8003,"Zona Oeste","03",6,580,143,2,5,4,"Apartamento","los cristales",-76.55398,3.42985
8044,"Zona Oeste","03",6,560,131,2,4,4,"Apartamento","los cristales",-76.55426,3.43043
8045,"Zona Oeste","03",5,585,143,2,3,3,"Apartamento","los cristales",-76.55426,3.43043
5077,"Zona Oeste","04",6,400,100,2,2,3,"Apartamento","los cristales",-76.53464,3.44987
7134,"Zona Oeste","04",6,440,97,2,2,2,"Apartamento","los cristales",-76.54778,3.43751
7202,"Zona Oeste","04",6,650,600,4,7,5,"Casa","los cristales",-76.54802,3.43439
7243,"Zona Oeste","04",6,650,272,2,3,3,"Apartamento","los cristales",-76.54832,3.43452
7290,"Zona Oeste","04",6,400,100,2,2,3,"Apartamento","los cristales",-76.54871,3.43772
7303,"Zona Oeste","04",6,780,100,2,6,3,"Casa","los cristales",-76.54875,3.45076
7559,"Zona Oeste","04",6,400,117,2,3,3,"Apartamento","los cristales",-76.55032,3.44176
7621,"Zona Oeste","04",5,1600,530,6,4,3,"Casa","los cristales",-76.55088,3.4518
7710,"Zona Oeste","04",6,525,123,2,4,4,"Apartamento","los cristales",-76.55145,3.42681
7750,"Zona Oeste","04",6,450,105,2,2,3,"Apartamento","los cristales",-76.55185,3.42839
4859,"Zona Oeste","05",6,330,85,2,2,2,"Apartamento","los cristales",-76.5334,3.42287
6903,"Zona Oeste","05",6,580,275,2,4,4,"Apartamento","los cristales",-76.54584,3.44439
7013,"Zona Oeste","05",6,420,112,2,3,3,"Apartamento","los cristales",-76.54684,3.44474
7020,"Zona Oeste","05",6,420,112,2,2,3,"Apartamento","los cristales",-76.54684,3.44474
7083,"Zona Oeste","05",6,548,130,2,4,3,"Apartamento","los cristales",-76.54716,3.43614
7130,"Zona Oeste","05",5,560,128,2,3,3,"Apartamento","los cristales",-76.54776,3.4358
7200,"Zona Oeste","05",6,550,272,2,3,3,"Apartamento","los cristales",-76.54801,3.43456
7215,"Zona Oeste","05",5,550,186,2,4,3,"Apartamento","los cristales",-76.5481,3.43597
7217,"Zona Oeste","05",6,360,70,1,2,2,"Apartamento","los cristales",-76.54813,3.43883
7462,"Zona Oeste","05",4,300,74,1,2,2,"Apartamento","los cristales",-76.54973,3.42484
7571,"Zona Oeste","05",6,325,85,2,2,2,"Apartamento","los cristales",-76.55057,3.44166
